ANDALUCÍA	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	327.0	275.0	-15.9	
    6.-TRÁFICO DE DROGAS (EU)	32.0	41.0	28.1	
    7.-DAÑOS	1034.0	950.0	-8.1	
    8.-HURTOS	4852.0	4766.0	-1.8	
- Municipio de Utrera	
    1.-DELITOS Y FALTAS (EU)	838.0	529.0	-36.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	8.0	7.0	-12.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	57.0	17.0	-70.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	19.0	11.0	-42.1	
    6.-TRÁFICO DE DROGAS (EU)	2.0	1.0	-50.0	
    7.-DAÑOS	87.0	54.0	-37.9	
    8.-HURTOS	259.0	151.0	-41.7	
ARAGÓN	
    1.-DELITOS Y FALTAS (EU)	9502.0	9448.0	-0.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	4.0	3.0	-25.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	184.0	243.0	32.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	454.0	459.0	1.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	79.0	80.0	1.3	
    6.-TRÁFICO DE DROGAS (EU)	64.0	48.0	-25.0	
    7.-DAÑOS	1355.0	1355.0	0.0	
    8.-HURTOS	2999.0	2952.0	-1.6	
Provincia de HUESCA	
    1.-DELITOS Y FALTAS (EU)	1347.0	1274.0	-5.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	6.0	18.0	200.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	47.0	61.0	29.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	12.0	13.0	8.3	
    6.-TRÁFICO DE DROGAS (EU)	9.0	8.0	-11.1	
    7.-DAÑOS	174.0	193.0	10.9	
    8.-HURTOS	392.0	336.0	-14.3	
- Municipio de Huesca	
    1.-DELITOS Y FALTAS (EU)	265.0	263.0	-0.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	3.0	3.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	7.0	3.0	-57.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1.0	2.0	100.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	3.0	0.0	
    7.-DAÑOS	40.0	35.0	-12.5	
    8.-HURTOS	76.0	92.0	21.1	
Provincia de TERUEL	
    1.-DELITOS Y FALTAS (EU)	586.0	536.0	-8.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	8.0	5.0	-37.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	46.0	35.0	-23.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	2.0	-60.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	4.0	33.3	
    7.-DAÑOS	96.0	63.0	-34.4	
    8.-HURTOS	115.0	119.0	3.5	
- Municipio de Teruel	
    1.-DELITOS Y FALTAS (EU)	161.0	151.0	-6.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	2.0	1.0	-50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	10.0	6.0	-40.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	4.0	0.0	-100.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	3.0	50.0	
    7.-DAÑOS	22.0	18.0	-18.2	
    8.-HURTOS	42.0	47.0	11.9	
Provincia de ZARAGOZA	
    1.-DELITOS Y FALTAS (EU)	7569.0	7638.0	0.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	3.0	50.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	170.0	220.0	29.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	361.0	363.0	0.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	62.0	65.0	4.8	
    6.-TRÁFICO DE DROGAS (EU)	52.0	36.0	-30.8	
    7.-DAÑOS	1085.0	1099.0	1.3	
    8.-HURTOS	2492.0	2497.0	0.2	
- Municipio de Zaragoza	
    1.-DELITOS Y FALTAS (EU)	5582.0	5712.0	2.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	156.0	209.0	34.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	152.0	188.0	23.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	41.0	42.0	2.4	
    6.-TRÁFICO DE DROGAS (EU)	36.0	33.0	-8.3	
    7.-DAÑOS	759.0	782.0	3.0	
    8.-HURTOS	2081.0	2175.0	4.5	
ASTURIAS (PRINCIPADO DE)	
    1.-DELITOS Y FALTAS (EU)	6587.0	6324.0	-4.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	3.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	167.0	152.0	-9.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	182.0	324.0	78.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	91.0	85.0	-6.6	
    6.-TRÁFICO DE DROGAS (EU)	37.0	14.0	-62.2	
    7.-DAÑOS	799.0	636.0	-20.4	
    8.-HURTOS	1915.0	1820.0	-5.0	
- Municipio de Avilés	
    1.-DELITOS Y FALTAS (EU)	496.0	606.0	22.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	11.0	21.0	90.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	16.0	33.0	106.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	14.0	14.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	7.0	0.0	-100.0	
    7.-DAÑOS	61.0	85.0	39.3	
    8.-HURTOS	136.0	194.0	42.6	
- Municipio de Gijón	
    1.-DELITOS Y FALTAS (EU)	1673.0	1722.0	2.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	68.0	41.0	-39.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	30.0	56.0	86.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	10.0	16.0	60.0	
    6.-TRÁFICO DE DROGAS (EU)	15.0	5.0	-66.7	
    7.-DAÑOS	193.0	153.0	-20.7	
    8.-HURTOS	457.0	537.0	17.5	
- Municipio de Oviedo	
    1.-DELITOS Y FALTAS (EU)	1886.0	1509.0	-20.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	61.0	68.0	11.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	35.0	26.0	-25.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	34.0	12.0	-64.7	
    6.-TRÁFICO DE DROGAS (EU)	5.0	1.0	-80.0	
    7.-DAÑOS	171.0	124.0	-27.5	
    8.-HURTOS	796.0	566.0	-28.9	
- Municipio de Siero	
    1.-DELITOS Y FALTAS (EU)	383.0	372.0	-2.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	6.0	3.0	-50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	12.0	26.0	116.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	3.0	7.0	133.3	
    6.-TRÁFICO DE DROGAS (EU)	0.0	0.0	0.0	
    7.-DAÑOS	50.0	33.0	-34.0	
    8.-HURTOS	121.0	134.0	10.7	
BALEARS (ILLES)	
    1.-DELITOS Y FALTAS (EU)	11346.0	11473.0	1.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	133.0	156.0	17.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	694.0	641.0	-7.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	262.0	335.0	27.9	
    6.-TRÁFICO DE DROGAS (EU)	54.0	64.0	18.5	
    7.-DAÑOS	1107.0	1043.0	-5.8	
    8.-HURTOS	3414.0	3552.0	4.0	
- Isla de Eivissa	
    1.-DELITOS Y FALTAS (EU)	1565.0	1626.0	3.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	13.0	20.0	53.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	87.0	83.0	-4.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	57.0	87.0	52.6	
    6.-TRÁFICO DE DROGAS (EU)	13.0	21.0	61.5	
    7.-DAÑOS	143.0	131.0	-8.4	
    8.-HURTOS	454.0	452.0	-0.4	
- Municipio de Eivissa	
    1.-DELITOS Y FALTAS (EU)	549.0	570.0	3.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	7.0	9.0	28.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	12.0	7.0	-41.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	37.0	76.2	
    6.-TRÁFICO DE DROGAS (EU)	11.0	13.0	18.2	
    7.-DAÑOS	40.0	48.0	20.0	
    8.-HURTOS	175.0	197.0	12.6	
- Isla de Formentera	
    1.-DELITOS Y FALTAS (EU)	82.0	113.0	37.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	0.0	0.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	9.0	22.0	144.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	6.0	13.0	116.7	
    6.-TRÁFICO DE DROGAS (EU)	0.0	2.0	100.0	
    7.-DAÑOS	14.0	20.0	42.9	
    8.-HURTOS	14.0	13.0	-7.1	
- Isla de Mallorca	
    1.-DELITOS Y FALTAS (EU)	9162.0	9130.0	-0.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	115.0	129.0	12.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	574.0	493.0	-14.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	194.0	230.0	18.6	
    6.-TRÁFICO DE DROGAS (EU)	39.0	37.0	-5.1	
    7.-DAÑOS	873.0	827.0	-5.3	
    8.-HURTOS	2805.0	2937.0	4.7	
- Municipio de Calvià	
    1.-DELITOS Y FALTAS (EU)	565.0	566.0	0.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	2.0	2.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	40.0	49.0	22.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	7.0	40.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	4.0	33.3	
    7.-DAÑOS	56.0	52.0	-7.1	
    8.-HURTOS	146.0	145.0	-0.7	
- Municipio de Palma	
    1.-DELITOS Y FALTAS (EU)	5406.0	5324.0	-1.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	92.0	103.0	12.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	175.0	121.0	-30.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	146.0	137.0	-6.2	
    6.-TRÁFICO DE DROGAS (EU)	18.0	18.0	0.0	
    7.-DAÑOS	471.0	435.0	-7.6	
    8.-HURTOS	1861.0	1971.0	5.9	
- Isla de Menorca	
    1.-DELITOS Y FALTAS (EU)	537.0	604.0	12.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	7.0	40.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	24.0	43.0	79.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	5.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	4.0	100.0	
    7.-DAÑOS	77.0	65.0	-15.6	
    8.-HURTOS	141.0	150.0	6.4	
CANARIAS	
    1.-DELITOS Y FALTAS (EU)	23570.0	22906.0	-2.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	6.0	3.0	-50.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	405.0	411.0	1.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	883.0	903.0	2.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	382.0	425.0	11.3	
    6.-TRÁFICO DE DROGAS (EU)	151.0	136.0	-9.9	
    7.-DAÑOS	1817.0	1786.0	-1.7	
    8.-HURTOS	8799.0	8983.0	2.1	
Provincia de PALMAS (LAS)	
    1.-DELITOS Y FALTAS (EU)	12159.0	12034.0	-1.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	5.0	2.0	-60.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	189.0	223.0	18.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	379.0	418.0	10.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	199.0	231.0	16.1	
    6.-TRÁFICO DE DROGAS (EU)	91.0	98.0	7.7	
    7.-DAÑOS	1020.0	1010.0	-1.0	
    8.-HURTOS	4104.0	4349.0	6.0	
- Isla de Fuerteventura	
    1.-DELITOS Y FALTAS (EU)	1192.0	1206.0	1.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	15.0	24.0	60.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	52.0	68.0	30.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	22.0	11.0	-50.0	
    6.-TRÁFICO DE DROGAS (EU)	8.0	10.0	25.0	
    7.-DAÑOS	111.0	124.0	11.7	
    8.-HURTOS	355.0	377.0	6.2	
- Isla de Gran Canaria	
    1.-DELITOS Y FALTAS (EU)	9369.0	9141.0	-2.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	1.0	-50.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	152.0	168.0	10.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	229.0	249.0	8.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	156.0	188.0	20.5	
    6.-TRÁFICO DE DROGAS (EU)	77.0	78.0	1.3	
    7.-DAÑOS	753.0	728.0	-3.3	
    8.-HURTOS	3281.0	3422.0	4.3	
- Municipio de Palmas de Gran Canaria (Las)	
    1.-DELITOS Y FALTAS (EU)	4261.0	4339.0	1.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	94.0	96.0	2.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	84.0	100.0	19.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	83.0	102.0	22.9	
    6.-TRÁFICO DE DROGAS (EU)	53.0	57.0	7.5	
    7.-DAÑOS	323.0	331.0	2.5	
    8.-HURTOS	1683.0	1718.0	2.1	
- Municipio de San Bartolomé de Tirajana	
    1.-DELITOS Y FALTAS (EU)	1300.0	1320.0	1.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	29.0	31.0	6.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	17.0	30.0	76.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	15.0	21.0	40.0	
    6.-TRÁFICO DE DROGAS (EU)	7.0	7.0	0.0	
    7.-DAÑOS	81.0	71.0	-12.3	
    8.-HURTOS	644.0	658.0	2.2	
- Municipio de Santa Lucía de Tirajana	
    1.-DELITOS Y FALTAS (EU)	744.0	677.0	-9.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	6.0	13.0	116.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	34.0	21.0	-38.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	13.0	11.0	-15.4	
    6.-TRÁFICO DE DROGAS (EU)	3.0	3.0	0.0	
    7.-DAÑOS	68.0	51.0	-25.0	
    8.-HURTOS	196.0	209.0	6.6	
- Municipio de Telde	
    1.-DELITOS Y FALTAS (EU)	1185.0	1102.0	-7.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	13.0	17.0	30.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	32.0	18.0	-43.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	26.0	34.0	30.8	
    6.-TRÁFICO DE DROGAS (EU)	7.0	6.0	-14.3	
    7.-DAÑOS	96.0	106.0	10.4	
    8.-HURTOS	292.0	281.0	-3.8	
- Isla de Lanzarote	
    1.-DELITOS Y FALTAS (EU)	1598.0	1687.0	5.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	22.0	31.0	40.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	98.0	101.0	3.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	32.0	52.4	
    6.-TRÁFICO DE DROGAS (EU)	6.0	10.0	66.7	
    7.-DAÑOS	156.0	158.0	1.3	
    8.-HURTOS	468.0	550.0	17.5	
- Municipio de Arrecife	
    1.-DELITOS Y FALTAS (EU)	497.0	622.0	25.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	9.0	10.0	11.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	18.0	20.0	11.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	9.0	12.0	33.3	
    6.-TRÁFICO DE DROGAS (EU)	3.0	6.0	100.0	
    7.-DAÑOS	67.0	79.0	17.9	
    8.-HURTOS	120.0	165.0	37.5	
Provincia de SANTA CRUZ DE TENERIFE	
    1.-DELITOS Y FALTAS (EU)	11411.0	10872.0	-4.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	216.0	188.0	-13.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	504.0	485.0	-3.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	183.0	194.0	6.0	
    6.-TRÁFICO DE DROGAS (EU)	60.0	38.0	-36.7	
    7.-DAÑOS	797.0	776.0	-2.6	
    8.-HURTOS	4695.0	4634.0	-1.3	
- Isla de Gomera (La)	
    1.-DELITOS Y FALTAS (EU)	75.0	78.0	4.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	0.0	1.0	100.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	2.0	3.0	50.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1.0	2.0	100.0	
    6.-TRÁFICO DE DROGAS (EU)	1.0	3.0	200.0	
    7.-DAÑOS	15.0	14.0	-6.7	
    8.-HURTOS	14.0	12.0	-14.3	
- Isla de Hierro (El)	
    1.-DELITOS Y FALTAS (EU)	37.0	38.0	2.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	0.0	0.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	3.0	1.0	-66.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	0.0	0.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	0.0	0.0	0.0	
    7.-DAÑOS	5.0	6.0	20.0	
    8.-HURTOS	13.0	3.0	-76.9	
- Isla de Palma (La)	
    1.-DELITOS Y FALTAS (EU)	471.0	530.0	12.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	2.0	1.0	-50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	28.0	42.0	50.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	9.0	80.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	2.0	0.0	
    7.-DAÑOS	52.0	49.0	-5.8	
    8.-HURTOS	126.0	156.0	23.8	
- Isla de Tenerife	
    1.-DELITOS Y FALTAS (EU)	10828.0	10226.0	-5.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	1.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	214.0	186.0	-13.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	471.0	439.0	-6.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	177.0	183.0	3.4	
    6.-TRÁFICO DE DROGAS (EU)	57.0	33.0	-42.1	
    7.-DAÑOS	725.0	707.0	-2.5	
    8.-HURTOS	4542.0	4463.0	-1.7	
- Municipio de Arona	
    1.-DELITOS Y FALTAS (EU)	1533.0	1397.0	-8.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	42.0	36.0	-14.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	67.0	84.0	25.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	23.0	23.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	7.0	7.0	0.0	
    7.-DAÑOS	74.0	85.0	14.9	
